marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	30739283	R190J2PDOZ5GVK	B00ZDWGFR2	390090468	Sony a7R II Full-Frame Mirrorless Interchangeable Lens Camera, Body Only (Black) (ILCE7RM2/B)	Camera	3	36	51	N	Y	Great camera, but there are shortcomings	Great camera, but there are shortcomings :  -4k video overheats before 30 min in hot weather. -No touch screen to navigate menus faster. -Single sd drive means you have to wait after taking multiple shots. -4k quality subpar unless you use super 35 mode. -RAW pictures are compressed. -No USB 3.0 is strange for a professional camera with 4k video at large files. -No support for faster than 95 m/s memory cards. -Camera is 150 gr heavier than a7r. Not much, but if you are a climber it's a hard sell. -Body is not truly weather sealed, no gaskets on camera lense.  I love its features and picture quality. The build quality is greatly improved from the a7r. The big downer for me was quality control. My screen gave up after only slight use, the screen would just not lit any more. Moving it in a certain position would sometimes bring it back to life...  Maybe it was a faulty model, but for this kind of money I expect a serious professional camera.   I may just wait for the A7R Mark III and hope some of these features make it into next years model.	2015-08-31
US	41099022	R3BTKSDQVRJIZ6	B000P910OG	826019	VideoSecu 50ft HD Security Camera Cable Pre-made All-in-One BNC Video Power Extension Wire Cord with BNC RCA Connectors for 720P 960P 960H CCTV Surveillance Camera DVR System CBHD50 WUI	Camera	5	0	0	N	Y	Five Stars	good	2015-08-31
US	20356244	R16R0WGU273VXT	B003BXP4VI	561840053	Hard Shell Carrying Case (Candy Lilac) for Nikon Coolpix S3000 12 MP Digital Camera Plum	Camera	5	0	0	N	Y	Happy	Good quality. Have had this for a few years now.	2015-08-31
US	40818576	RHSGUA876WC0T	B00HV6KL3W	459708019	Samsung WB35F 16.2MP Smart WiFi & NFC Digital Camera with 12x Optical Zoom and 2.7" LCD	Camera	2	7	8	N	Y	Disappointing, will replace	--- UPDATE: This camera was likely just defective. The seller sold it from Singapore without disclosing it, so I didn't have warranty coverage in the U.S., but Amazon refunded me. There weren't any others of the same model available by that point, so I don't know for sure whether my issue was a one-off. But I sure hope so! ---  In replacing a Canon that cost just $70 over two years ago ([[ASIN:B004HW73S4 Canon Powershot A1200 12.1 MP Digital Camera with 4x Optical Zoom (Black)]]), I didn't have very demanding needs: I wanted a better zoom and USB charging instead of AA batteries, and similar or better picture quality. This Samsung made a good first impression but didn't live up to that standard.  It starts by turning on super-quickly, a revelation compared to my old Canon. But looks were deceiving -- you can't actually take a picture for the first few seconds after it comes on. The zoom pops out and the screen lights up, but if you press the button to take the picture, it gives you nothing. You have to release, wait a few seconds, then try again. Utterly infuriating when you've whipped out the camera to try and quickly shoot something before it's gone.  The picture quality also ranges wildly, from decent to unacceptable. A large number of pictures come out unfocused, and no adjustments changed that view from being a complete blur. At other times, colors come out fine at one second and unnatural the next, as in the examples. (White cars on a sunny day were particularly susceptible to being badly washed out.) Most of the time the camera's screen is clear enough to let you know that you have a bad picture and should try again; others no.  The camera isn't without merits. The zoom is great for such a compact camera, the WiFi was a nice feature, and the battery seems to have a pretty long life. But I can't count on it to take an adequate picture, to the point that on a recent trip I ended up ditching it into my backpack and settling for my phone. I'd figured that reliably taking okay pictures was a given even at a fairly low price, but apparently that's no longer the case. I'll be buying something higher-end.	2015-08-31
US	23176447	R151GMT74SSHDU	B00004ZCJJ	642633790	TiffenUV Protection Filter	Camera	3	0	0	N	Y	Tiffen FIlter	As expected	2015-08-31
US	42047070	R1FXZT47C1YZ4J	B008515KOM	736730522	BM Premium NB-7L Battery For Canon PowerShot G10 G11 G12 SX30 IS Digital Camera	Camera	5	0	0	N	Y	Great battery life.	Bought this for my new Canon camera. Hold a charge well.	2015-08-31
US	19604889	R347EEGVDX2Z2W	B00WRFKQ0K	788416515	Canon SX610	Camera	5	1	1	N	Y	Good camer for money.	My second Canon Powershot.  Love this camera, so easy to run and all the accessories make it great.  Good for novice for experienced photographers.	2015-08-31
US	22340866	R2Q9VDCGR1MX0U	B004EC20Y4	804638362	STK's Fuji NP-95 Battery - 2000 mAH for Fujifilm Finepix X100S, X100, F30, X-S1, F31fd, Real 3D W1, NP-95, BC-65	Camera	5	0	0	N	Y	Thank you	Arrived before I expected it and was fully charged out of the box, unlike the fuji battery that came with the camera.	2015-08-31
US	51626917	R6LT41JM9FKSA	B00TUNNCF8	559604231	Amcrest ATC-1201 12MP Digital Game Cam Trail Camera with Integrated 2" LCD Screen (Camo Green)	Camera	2	1	4	N	Y	It's difficult to turn the camera off or on, ...	It's difficult to turn the camera off or on, or to change the camera card, without taking the camera down from its mounting position, unlike front-loading cameras. i would not buy another one.	2015-08-31
US	6346201	R1VH8KE8ZXVDT1	B00T09Y66G	868382322	Joyoldelf Skeleton Protective Housing compatible with Lens for all GoPro Hero4 Hero3 Hero3+ cameras	Camera	4	0	0	N	N	Four Stars	Good Material only first time to open is a little bit hard.	2015-08-31
US	44123144	R1GA85JUFSVT0H	B005GMWNY8	833160978	Magnus VT-300 Video Tripod with Fluid Head	Camera	4	0	0	N	Y	Inexpensive and very useable in a school setting	Workable for the price.<br />Never be a rock<br />but a decent stone.<br />Any less than a hundred bucks!	2015-08-31
US	27147317	RP35R1YMBZVQP	B00EESJ4YW	13183905	Black Hand Wrist PU Leather Grip Strap For DSLR SLR Digital Camera Canon Nikon	Camera	4	0	0	N	Y	Four Stars	looks good	2015-08-31
US	10560138	R13744TYF8OYJM	B00BGYO8ES	140392158	Fisher-Price Kid Tough Digital Camera (Blue)	Camera	5	0	0	N	Y	got this for my 3 year old great nephew and he is in love with it	got this for my 3 year old great nephew and he is in love with it, now he doesn't need to use my camera, he really enjoys taking pictures, made a perfect birthday present	2015-08-31
US	2463093	R12PWNY1L5FAZW	B00MHVATU6	919312763	43mm Multi-Coated 3 Piece Filter Kit (UV-CPL-FLD) + 0.43x Professional HD Auto Focus Wide Angle Lens with Macro & 2.2x HD AF Telephoto Lens + Lens Cleaning Pen + RND Microfiber Cloth For Panasonic AG-HMC80 3MOS AVCCAM HD Shoulder-Mount Camcorder	Camera	5	0	0	N	Y	Good deal	Very nice for the money. Everything fits and works wekk with my Panasonic AG-HMC80.	2015-08-31
US	11746914	R2JXVRP47EZ3TX	B00Q4N886A	337251324	Camera Accessory for GoPro Hero 3/3+/4	Camera	5	0	0	N	Y	awesome film protector	works nicely and protects my screen well. does not affect my recording or images, clear right through. Thanks!	2015-08-31
US	14373681	R1IZXWAHNJNNA3	B00YVH2F7E	781958917	Ambient Weather BC-1900 Intelligent 9V Battery Charger, Analyzer and Diagnostic Center for NiCad and NiMh Batteries	Camera	5	2	3	N	N	A very nice product to have if you use alot of 9v ...	A very nice product to have if you use alot of 9v batteries. The best thing to do is first read the directions a few times. Another thing to know, at least in my case, this isn't a quick process. I tried to re-charge a battery and it took the better part of a day. Now as you can see it has 4 ports and each port can be programmed to different settings. This is so nice because you can put rechargeable and other types in the same unit. One last thing to keepin mmind, use this in a clear area, the unit tends to get warm when charging and have it on a level surface. all in all, a nice thing to have.	2015-08-31
US	6798926	R1RIW3JYO458ZH	B00RFFBAUC	167335007	Battery for KODAK KLIC-7006 Easyshare M873 M883 Zoom M750 M580 M530 M550 M575	Camera	5	1	1	N	Y	... the correct battery for my camera and is working fine.	The battery was  the correct battery for my camera and is working fine.  Walt	2015-08-31
US	28278669	R11R392BZAQQAI	B00HUESJJI	155680841	Samsung HMX-F90 Black Camcorder with 2.7" LCD Screen and HD Video Recording + 10pc Bundle 32GB Deluxe Accessory Kit w/ HeroFiber Ultra Gentle Cleaning Cloth	Camera	2	0	0	N	Y	Sound wasn't great. Bought for a wedding and then a rock ...	If you want HD quality, don't get this. Sound wasn't great. Bought for a wedding and then a rock show, and was not impressed. Returning ASAP.	2015-08-31
US	31770408	R2AWFT6CD1EJMD	B00VE5YTKC	483358643	Neewer 1.5 Inch LCD Display 1080P H.264 WIFI Sports Camera Bundle with 170° Wide Angle Full HD Lens, Shockproof Case and Accessorie Kit, Silver (22 Items)	Camera	5	0	0	N	Y	Just buy it, if you're thinking about it	Very good product<br />Works perfectly.<br />I use it almost everywhere I go.<br />Stunning video quality<br />And just a fraction of the price of a GoPro. Can't beat it!!	2015-08-31
US	18919931	R2QD0I2XPMSKQU	B00CF1LS94	273259419	AmazonBasics 70-Inch Pistol Grip Tripod with Bag	Camera	5	0	0	N	Y	A heavy duty spotting scope tripod	Incredibly solid and sturdy unit comparable to ones costing significantly more. Very good adjustment features. Holds an 80mm Kowa spotting scope at various heights and positions without a problem. A great buy at twice this price.	2015-08-31
US	1830196	R4SUAUW45HE93	B001IMGEKE	96314014	Charger for Sony Cybershot: Digital Cameras	Camera	1	0	0	N	Y	Do not buy!!!	Did not charge my Sony battery or battery it came with!!!!	2015-08-31
US	17924396	R2H7F77FGDE1CN	B004DWPCS6	329849348	Battery + Charger for Sony CyberShot DSC-T90 DSC-T900 InfoLithium Type D NP-FD1 NP-BD1 + Car Plug	Camera	1	0	0	N	Y	One Star	The battery is broken	2015-08-31
US	19794812	RZAVCE2OSIKXA	B003ZSHNCC	700539217	Nikon AF-S DX NIKKOR 55-300mm f/4.5-5.6G ED Vibration Reduction Zoom Lens with Auto Focus for Nikon DSLR Cameras	Camera	4	0	1	N	N	Four Stars	dose the 55-300 Nikon have a plastic or is it a stainless mount?	2015-08-31
US	2366127	R1OAOHURMV0I4I	B011HRUF3G	195577467	Walkera Runner 250 Racing Drone RTF with Devo 7 -FPV Camera -Video Transmitter - OSD -Rotorlogic Working Pad	Camera	5	1	2	N	Y	Five Stars	Came on time and intact. Very fast and power quadcopter. Will buy again.	2015-08-31
US	15311715	R1UZA1FSA90V68	B00519VUFE	51299280	Opteka GLD-400 47-inch Camera Track Slider Video Stabilization System	Camera	5	1	1	N	Y	Smooth action, similar to IGUS in my experience.	Works great! I heard people mentioning the platform not sliding smoothly but that has not been my experience. It uses low friction plastic bearings/sleeves similar to IGUS sliders and has performed similarly for me (also own a Drylin slider). The only thing I can think of is there is a brake/tensioning knob and I have left it tightened a few times - this will DEFINITELY effect how smoothly the platform travels!	2015-08-31
US	46244743	R1MFLXWOWR7RYD	B0019RGQVU	285648748	Opteka RC-4 Wireless Remote Control for Canon EOS Digital Rebel XT, XTi, XSi, T1i, T2i, T3i, T4i, 60D, 7D & 5D Mark II/III Digital SLR Cameras	Camera	1	0	0	N	Y	One Star	It never worked.	2015-08-31
US	37430723	R2QTAW5NGMRP9Q	B00OTDUZL8	553186190	Fotga Hard Rigid Optical Glass LCD Screen Protector for Nikon D3300 Dslr Camera	Camera	5	1	1	N	Y	Perfect for my new camera	after reading all the reviews, I elected to buy this lcd cover (I'm too clumsy not to scratch things). Easiest application ever, perfect fit - looks like part of the camera. Doesn't obscure screen at all. Very happy with purchase!	2015-08-31
US	3115817	R16X9Y1UCZCII4	B00MNG37C2	857397110	Syma X5C 2.4G 6 Axis Gyro HD Camera RC Quadcopter with 2.0MP Camera	Camera	5	2	3	N	Y	Amazing starter drone!	This is my 2nd Syma X5C. This is one tough drone! It has crashed several times and keeps going strong.	2015-08-31
US	42006015	R38IEEIVJD23IR	B013OL3ANK	815103623	Deecam D200 1280x720P HD H.264 Wireless/Wired IP Camera with Two-Way Audio IR-Cut Filter Night Vision Pan/Tilt Control, QR Code Scan Phone remote monitoring supported (Black)	Camera	5	0	0	N	N	Excellent IP/Wifi camera - great video quality, tons of features	The Deecam D200 (aka Tenvis TH661, Tenvis D200) is a network-attached camera. The box contains the following:<br />• The camera<br />• Ethernet (network) cable<br />• Power adapter<br />• Mounting bracket, with screws and wall plugs<br />• Software CD (Mini CD)<br />• Manual<br /><br />The camera housing is made of shiny black plastic but it feels nicely weighted and solid. There's a wifi antenna on the back (it doesn't appear to be replaceable, unfortunately), a Micro SD/SDHC card slot (documentation claims that cards up to 32GB are supported - I had no problems using a 32GB card), an Ethernet port and a socket for the power adapter. The manual is surprisingly good - it covers the initial setup steps clearly. The manual and provided software is also available online (see below).<br /><br />Setup is straightforward. I connected it to my wired network and it found an IP address within a few seconds. I did initial setup using the Life Online app on my iPhone but it's also possible to use the Tenvis app (available for Apple iOS and Android). The camera supports both wired and wireless connections - the wireless worked fine for me (2.4GHz only) but I prefer using the wired connection for performance/stability reasons. Connectivity to your wireless network can be setup using the app.<br /><br />In addition to managing the camera using a mobile app, there is also a web interface - just browse to the IP address that the camera is on and log in with your administrator username and password. The web interface allows you to configure far more options than the mobile app. For example, it allows for some advanced functions like triggering an ftp upload of a photo/video or email from an alert, which is very useful. If you're unsure of the address of your camera, you can use the provided Tenvis Search Tool, which will find it automatically (this works for Windows and Mac). You can also view the camera feed from the web interface and I had no problem accessing it from a Mac.<br /><br />In use, I'm very impressed with this camera. The image quality is excellent, both during the day and at night, and maximum resolution is 1280x720 (ie 720p). Setting up alerts (to record when movement is detected) is very easy and works well but you will need to provide an SD/SDHC card to record to the camera itself. Another thing I like is that it's easy to move the camera (tilt and pan) remotely. Unfortunately movement below the horizontal is limited, so if you're not using the bracket, don't mount it too high up otherwise you won't be able to see too far below the camera's position. But that's a minor criticism, really.<br /><br />The camera has a built-in microphone and can record audio. I can also be used for two way communication but I found it a bit clunky as you need to switch modes in the app from listening to speaking each time you want to say something and then hear the response.<br /><br />Note: Disable the UPnP and P2P settings on the camera or make sure the appropriate ports are blocked on your router so that your camera is not accessible from the Internet. In the past some models of Tenvis cameras have had security problems (just search online for &#34;Tenvis security hole&#34;) so you *do not* want these cameras exposed to the Internet.<br /><br />Pros:<br />+ Easy to set up<br />+ Very good image quality, both during the day and at night<br />+ Excellent functionality<br />+ Fully-featured web interface<br /><br />Cons:<br />- Limited movement below the horizontal<br />- Two-way audio a bit clunky<br />- Very important: make sure you disable the UPnP/P2P functionality<br /><br />As mentioned, you can download the manuals and additional software online (just search for &#34;Tenvis D200&#34; or &#34;Tenvis TH661&#34; for this particular model).<br /><br />Overall, I'm very impressed with this camera. It offers a lot of features for the money - for under $60, it's a bargain. Highly recommended. Note - this camera may be available froma few sellers, so make sure you price compare before buying!s, so make sure you price compare before buying!	2015-08-31
